"ItemCode","Packing","BarCode","SPrice","Qty"
"15210","Pkt","6930673130121","220","1"
"15211","Pkt","6930673130244","370","1"
"15211","Pkt","1216162","370","1"
"15212","Pkt","1216171","120","1"
"1808","Pkt","1055851","90","1"
"2797","Pkt","1077211","110","1"
"2776","Pc","1076941","345","1"
"4629","Pc","1105371","1220","1"
"2692","Pc","1075741","1250","1"
"15131","Pc","1216191","240","1"
"4660","Pc","1105701","230","1"
"15132","Pc","1216201","150","1"
"15133","Pc","1216211","680","1"
"15134","Pc","1216221","290","1"
"15135","Pc","1216231","370","1"
"15136","Pc","1216241","375","1"
"15137","Pc","1216251","350","1"
"15138","Pc","1216261","400","1"
"10480","SACHET","8886950012254","10","1"
"15139","Pc","1216271","90","1"
"15140","Pc","1216281","150","1"
"15141","Pc","1216291","225","1"
"15142","Pc","1216301","350","1"
"6171","Pc","1125281","260","1"
"15143","Pc","1216311","170","1"
"15144","Pc","1216321","490","1"
"7690","Pkt","620514017754","135","1"
"15145","Pc","8964000259740","390","1"
"15146","Pc","8964000259610","390","1"
"15147","Pc","8964000259788","390","1"
"1797","Pkt","17971","60","1"
"15149","Pc","8999999540647","320","1"
"9729","BOTTLE","8851932368582","1160","1"
"15150","TIN","1860074054663","100","1"
"15151","Pc","5986217435277","70","1"
"8199","Box","8964001084976","520","1"
"1579","Pkt","788821017413","430","1"
"15152","Pc","8717185381665","1280","1"
"15153","Pc","4902806001952","380","1"
"5200","Pc","1113681","530","1"
"4927","Pc","1109351","540","1"
"15155","Pc","1216431","290","1"
"1084","Pkt","4800361356367","1430","1"
"15156","POUCH","8961008217000","490","1"
"15157","Pc","8964002137503","460","1"
"15158","Pc","8964002137510","870","1"
"15159","Pc","6283874703336","160","1"
"15160","Pc","4050306070050","80","1"
"3158","Box","745125960050","230","1"
"385","Pc","856097008579","430","1"
"385","Pc","8901030024023","430","1"
"13824","Pc","8682257128946","600","1"
"13824","Pc","8682560992951","600","1"
"13824","Pc","8682257126614","600","1"
"13824","Pc","8682257127406","600","1"
"13824","Pc","8682257127680","600","1"
"13824","Pc","8682974044109","600","1"
"13824","Pc","8682257127321","600","1"
"13824","Pc","8682974041863","600","1"
"13824","Pc","8682560990674","600","1"
"8740","POUCH","8886950012261","50","1"
"15161","Pc","8886950072067","30","1"
"15162","BUNDLE","8886950039336","350","1"
"15165","Pc","8886950034065","110","1"
"13588","Pc","8886950050379","295","1"
"13589","Pc","8886950050362","295","1"
"2737","Pc","1076551","1540","1"
"2748","Pc","1076661","640","1"
"15166","Pc","1216541","460","1"
"2620","Pc","1074961","1070","1"
"6091","Pc","1124421","770","1"
"15167","Pkt","1216551","470","1"
"2456","Pc","1072921","880","1"
"15168","Pc","1216561","980","1"
"13783","CTN","","7080","12"
"7461","Pc","614514070079","630","1"
"12704","Pc","3320511254585","2740","1"
"15024","Pc","9234545331829","410","1"
"12498","POUCH","6936363905307","5430","1"
"1297","Pc","8961014266832","530","1"
"3060","Pc","8961014236514","530","1"
"15027","Pc","8961014242430","835","1"
"15029","Pc","8961014242423","465","1"
"15030","Pc","8961014242355","910","1"
"15031","Pkt","1214821","120","1"
"15032","Pkt","8964002574704","285","1"
"15033","JAR","8964001207825","400","1"
"15034","Pkt","8964002574223","185","1"
"1365","Box","8964002756247","110","1"
"15036","Pc","1214871","395","1"
"15037","Pc","1214881","325","1"
"15038","Pc","1214891","290","1"
"15039","Pc","1214901","270","1"
"15040","Pc","1214911","220","1"
"15041","Pc","1214921","180","1"
"7150","Pc","7622210427472","50","1"
"7150","Box","7622210427502","580","12"
"15044","Pkt","6789080080910","550","1"
"15045","Pc","8964000257036","240","1"
"15046","Box","8990057985653","2040","1"
"15047","Pc","8006540333983","730","1"
"15048","Pc","8006540333952","440","1"
"15049","Pkt","046572802086","1600","60"
"15049","Pc","1215002","30","1"
"15171","Pc","1216591","590","1"
"11392","Pc","8964003062118","2280","1"
"9066","Pc","1156671","240","1"
"15172","Pc","3474636974221","6250","1"
"15173","Pc","3474636977369","4800","1"
"9566","Pkt","1161932","220","1"
"19171","Pc","8961102814112","540","1"
"15174","Pkt","8964002254958","120","1"
"15175","Pc","8964002648979","290","1"
"15175","Pc","8964002649006","290","1"
"15175","Pc","8964002648962","290","1"
"15175","Pc","8964002648948","290","1"
"15175","Pc","8964002648986","290","1"
"15175","Pc","8964002648993","290","1"
"15175","Pc","8964002648931","290","1"
"15176","Pc","6916790264420","510","1"
"9511","Pkt","36399871","190","1"
"385","Pc","5017306008321","430","1"
"15177","Pkt","3570001726430","160","1"
"15178","Pkt","3570169726433","170","1"
"12643","POUCH","5900951140303","370","1"
"13805","TIN","8858871806090","260","1"
"15179","Pkt","8964000769522","1320","1"
"1474","POUCH","7622201509729","145","1"
"15181","Pc","1216691","790","1"
"3381","Pc","1088321","530","1"
"15182","Pc","1216701","2040","1"
"15183","Pc","1216711","1620","1"
"15184","Pc","1216721","2450","1"
"15185","Pc","1216731","1290","1"
"15186","Pc","1216741","1190","1"
"257","Box","18961014021612","1800","24"
"15187","Pc","3145891239300","8500","1"
"15188","Pc","3145891079302","8500","1"
"15189","Pc","1234560787432","1980","1"
"15190","Pc","3760060762603","1980","1"
"15191","Pc","6290171040651","2580","1"
"15192","Pc","6390902026449","890","1"
"15192","Pc","6390902026432","890","1"
"15193","Pc","6390902026494","890","1"
"15194","Pc","6390902026418","1480","1"
"15195","Pc","6390902026586","1480","1"
"15196","Pc","6390902026616","1480","1"
"15200","Pc","6390902026524","1480","1"
"15199","Pc","6390902026395","1480","1"
"15198","Pc","6390902026456","1480","1"
"15197","Pc","6390902026401","1480","1"
"15201","Pc","3274872368026","13000","1"
"15214","Pc","3346130009603","22900","1"
"3108","Pc","1083561","2940","1"
"15215","Pc","8682091025067","120","1"
"15215","Pc","8682091025074","120","1"
"15216","Pc","1216921","1860","1"
"4916","Pc","1109241","240","1"
"15217","Pc","1216931","145","1"
"15218","Pc","1216941","125","1"
"15219","Pc","1216951","470","1"
"15273","Pc","1216961","390","1"
"15274","Pc","1216971","150","1"
"15275","Pc","1216981","165","1"
"452","Pc","8961100040063","210","1"
"15221","JAR","8964000020890","280","1"
"15220","JAR","8964000020784","280","1"
"15278","JAR","8964000020791","280","1"
"15222","BOTTLE","87126754","70","1"
"15222","CRATE","","760","12"
"15223","BUNDLE","8961101233167","370","1"
"12643","Box","5900951240300","8880","24"
"442","Box","8964000279311","870","24"
"15228","Pc","8964002492404","210","1"
"15229","Pc","6291069715057","110","1"
"14160","Pc","8992952922023","60","1"
"11091","Pc","6954842276601","160","1"
"11091","Pc","6954842276700","160","1"
"4541","Pc","1104072","520","1"
"15231","Pc","8964000640937","490","1"
"15231","Pc","1217162","490","1"
"15232","Pc","8964000639979","240","1"
"15232","Pc","1217172","240","1"
"15233","Pc","8964000639474","280","1"
"15233","Pc","1217182","280","1"
"4510","Pc","1103762","480","1"
"15237","Pc","0162510216710043","30","1"
"15239","Pc","6262987900931","25","1"
"15239","Pc","6262987900924","25","1"
"15238","Pc","6262484603632","60","1"
"15238","Pc","0162300248460153","60","1"
"15238","Pc","6262484603625","60","1"
"15238","Pc","0162300248460152","60","1"
"15240","Pc","6260544404021","20","1"
"15241","Pc","8964002906185","50","1"
"15242","Pc","8964002906093","40","1"
"15243","Pc","8964002906017","50","1"
"15244","Pc","8964002906178","40","1"
"15246","Pc","8964002647224","150","1"
"15247","Pkt","7702018489978","1880","1"
"15248","Pc","1217331","220","1"
"15249","Pc","1217341","190","1"
"2772","Pc","1076901","340","1"
"6233","Pc","1125931","150","1"
"4648","Pc","6954059502388","100","1"
"398","BOTTLE","745178891523","650","1"
"399","BOTTLE","745178891530","460","1"
"401","BOTTLE","745178891554","160","1"
"836","Pkt","788821021601","145","1"
"15252","Pc","7613036917308","490","1"
"15253","POUCH","8964000717868","275","1"
"503","Pc","6001087364652","770","1"
"503","Pc","6221048312779","770","1"
"503","Pc","8712561249638","770","1"
"503","Pc","8717644256152","770","1"
"503","Pc","8717163677704","770","1"
"503","Pc","8717163647370","770","1"
"503","Pc","8710447285374","770","1"
"503","Pc","8710447497272","770","1"
"503","Pc","079400550200","770","1"
"503","Pc","6001087379267","770","1"
"503","Pc","8710447484555","770","1"
"15254","Pc","6973673170131","160","1"
"15255","Pc","6927262805829","70","1"
"9138","SACHET","8961014250282","20","1"
"15257","Pc","1217421","790","1"
"15258","Pc","1217431","565","1"
"15259","Pc","1217441","190","1"
"18849","Pc","188491","590","1"
"10396","Pkt","6971123983799","190","1"
"10396","Pkt","5610497117683","190","1"
"10396","Pkt","6971123983515","190","1"
"10396","Pkt","6971123983430","190","1"
"15260","Pc","1217451","530","1"
"15261","Pc","1217461","1380","1"
"15267","Pc","1217521","585","1"
"15266","Pc","1217511","1280","1"
"15265","Pc","1217501","280","1"
"15264","Pc","1217491","270","1"
"15263","Pc","1217481","320","1"
"15262","Pc","1217471","880","1"
"979","Box","8964002756100","315","1"
"8501","Box","8964002755929","315","1"
"14097","BUNDLE","8961100023851","150","1"
"15268","Pc","8961100023882","25","1"
"14664","JAR","4902806005523","225","1"
"14664","JAR","8992222054690","225","1"
"9681","Pc","1163097","330","1"
"15269","Pc","4000196901149","630","1"
"8337","Pc","8710908777769","1250","1"
"8337","Pc","8711600453975","1250","1"
"8337","Pc","4000388563902","1250","1"
"9842","Pump","8901030666018","1580","1"
"4112","Pc","4005900388155","1070","1"
"15270","Pc","8999999534769","280","1"
"355","Pc","8850007010852","490","1"
"9788","BOTTLE","3059943009110","1180","1"
"9788","BOTTLE","3059943009134","1180","1"
"9788","BOTTLE","3059943009127","1180","1"
"9788","BOTTLE","3059943009097","1180","1"
"15271","Box","4640018990533","3250","1"
"15271","Box","4640018994180","3250","1"
"15272","Pc","8934868153603","425","1"
"15282","BOTTLE","6890767819786","4480","1"
"15281","BOTTLE","6890767816716","2830","1"
"10189","Box","6970990211899","280","1"
"11040","Pc","40052489","320","1"
"11040","Box","7613035357037","7300","24"
"15284","TIN","8690997134318","1180","1"
"15284","TIN","8690997134615","1180","1"
"15284","TIN","8690997134592","1180","1"
"15285","Pc","1217621","380","1"
"15286","Pkt","1217631","280","1"
"15287","Pc","1217641","340","1"
"15288","Pc","1217651","240","1"
"15290","Pc","1217671","580","1"
"15291","Pc","1217681","220","1"
"15292","Pkt","1217691","280","1"
"6685","Pc","1130901","320","1"
"15293","Pc","1217701","670","1"
"15295","POUCH","9556001290236","330","1"
"15298","BOTTLE","8961101303280","2720","1"
"15300","TIN","6904239483761","170","1"
"15301","BOTTLE","717273600034","580","1"
"2702","BOTTLE","3610340655326","510","1"
"15303","Pc","8964000047286","210","1"
"15303","Pc","8964000047309","210","1"
"15303","Pc","8964000047293","210","1"
"15303","Pc","8964000047323","210","1"
"15304","Pkt","1826800902707","565","1"
"15305","Pkt","3650288879682","920","1"
"15306","Pkt","3650288879712","1060","1"
"8255","Box","","650","12"
"15311","Pc","8964002647651","480","1"
"15311","Pc","8964002647668","480","1"
"15311","Pc","8964002647682","480","1"
"15311","Pc","8964002647705","480","1"
"15311","Pc","8964002647644","480","1"
"15311","Pc","8964002647699","480","1"
"15311","Pc","8964002647675","480","1"
"15312","Pc","8964003015091","430","1"
"15313","Pc","792625892497","325","1"
"11765","TIN","5000166032223","380","1"
"15314","Pc","9647312538220","160","1"
"623","Box","695240204884","840","12"
"15238","Pc","6262134600264","60","1"
"10548","Pc","6291110096814","430","1"
"1366","Box","8964002756230","140","1"
"4735","Pc","1106611","220","1"
"7920","Pc","1144551","1060","1"
"14783","Pc","8961005050044","380","1"
"14784","JAR","855434010435","1180","1"
"13045","Pc","8710908882661","1430","1"
"10206","Box","6910289043725","320","1"
"10202","Pc","012546011495","340","1"
"10202","Pc","012546011587","340","1"
"10202","Pc","012546011563","340","1"
"9823","Pc","614514060100","730","1"
"14786","POUCH","8961102502026","50","1"
"14788","JAR","4005900626455","820","1"
"14787","JAR","4005900626394","820","1"
"14789","Pc","1218251","530","1"
"14789","Pc","8964002547012","530","1"
"4512","Pc","1103782","460","1"
"4511","Pc","1103772","530","1"
"2767","Pc","1076852","430","1"
"14790","Pc","1218261","200","1"
"14791","Pc","1218271","200","1"
"14792","Pc","1218281","210","1"
"14793","Pc","1218291","280","1"
"14794","POUCH","8966000028760","105","1"
"14795","Pkt","8901837417301","590","1"
"1069","Pc","182039000418","145","1"
"10773","Box","031464022919","250","50"
"9307","200G","1159271","460","0.2"
"9307","500g","1159272","1150","0.5"
"9307","1kg","1159273","2300","1"
"11026","1kg","1176622","6500","1"
"3238","Pkt","1218341","500","1"
"5253","Pkt","1218351","630","1"
"741","Pkt","21201","850","1"
"11867","Pc","6291106811247","720","1"
"1389","Pc","8859010900051","160","1"
"10470","Pc","6291108160008","330","1"
"6978","Pc","5021156987361","410","1"
"15319","Pc","1218381","340","1"
"15318","Pc","1218371","190","1"
"15320","Pc","1218391","170","1"
"15321","Box","8961101787028","175","1"
"9356","Pc","788821013804","45","1"
"15431","Pkt","788821018182","265","1"
"15432","Pkt","788821018175","265","1"
"2343","BOTTLE","1070673","1570","1"
"14320","POUCH","8004800003607","560","1"
"15435","JAR","7622210642752","670","1"
"15435","JAR","7622210642660","670","1"
"15435","JAR","7622210686916","670","1"
"15435","JAR","7622210642707","670","1"
"12171","JAR","9311931417166","720","1"
"11563","TIN","8857101125789","290","1"
"15331","TIN","6934663299126","380","1"
"15332","Pc","1218591","720","1"
"13410","Pc","8964002647279","290","1"
"13410","Pc","8964002647330","290","1"
"13410","Pc","8964002647309","290","1"
"13410","Pc","8964002647293","290","1"
"13410","Pc","8964002647255","290","1"
"13410","Pc","8964002647347","290","1"
"13896","Pc","8964002648412","660","1"
"2256","Pc","8888202065308","880","1"
"9836","Pc","745125120096","220","1"
"9836","Pc","745125120102","220","1"
"9836","Pc","745125120065","220","1"
"9836","Pc","745125120157","220","1"
"1098","Pc","8853976004860","170","1"
"1098","Pc","8853976000237","170","1"
"1098","Pc","8853976000534","170","1"
"1935","Box","8964002756339","210","1"
"15333","Pc","8006540277676","750","1"
"7764","Pc","8961014022896","30","1"
"15334","Pc","1218611","60","1"
"8006","Pc","8964000045497","380","1"
"15335","Pc","8964000046982","240","1"
"14924","Box","8961003554438","315","1"
"5633","Pc","80948933","390","1"
"14926","BOTTLE","8428916061397","820","1"
"14927","Pc","8993417115233","430","1"
"14927","Pc","8993417115240","430","1"
"14928","Pc","6972346285424","430","1"
"1657","BOTTLE","6221048062193","580","1"
"1657","BOTTLE","6221048062247","580","1"
"1657","BOTTLE","6221048062223","580","1"
"1657","BOTTLE","6221048062209","580","1"
"14929","TIN","8714100597347","590","1"
"14929","TIN","8718114642871","590","1"
"14929","TIN","5099802150117","590","1"
"14929","TIN","50064861","590","1"
"14930","PATTA","8801619047569","530","1"
"14930","PATTA","8801619047545","530","1"
"14930","PATTA","8801619047576","530","1"
"14931","Pc","5410076541096","725","1"
"14931","Pc","8001090078063","725","1"
"14932","Pc","3574660644173","1390","1"
"14933","Pc","079400066633","640","1"
"14933","Pc","079400521972","640","1"
"14933","Pc","079400642912","640","1"
"14933","Pc","079400119537","640","1"
"14933","Pc","079400521996","640","1"
"14933","Pc","079400521965","640","1"
"14933","Pc","079400266163","640","1"
"14933","Pc","079400193735","640","1"
"14933","Pc","079400650344","640","1"
"14933","Pc","079400425560","640","1"
"14934","Pc","019100208353","530","1"
"14934","Pc","019100121874","530","1"
"14934","Pc","019100208377","530","1"
"14934","Pc","019100204867","530","1"
"14934","Pc","019100121911","530","1"
"14934","Pc","019100208414","530","1"
"14934","Pc","019100124844","530","1"
"14935","JAR","8901030769511","540","1"
"14936","Pc","5060453458624","160","1"
"9727","BOTTLE","603084559640","1640","1"
"1777","BOTTLE","8961014249217","790","1"
"900","Pc","8961014249262","70","1"
"14939","Pc","8961014249309","125","1"
"10396","Pkt","6971123983447","190","1"
"10396","Pkt","6971123983300","190","1"
"14940","Pc","1218801","375","1"
"14941","Pkt","1218811","360","1"
"14942","Pkt","1218821","380","1"
"15336","Pc","1218831","380","1"
"15338","SACHET","6533411528794","50","1"
"15339","Pc","1218861","225","1"
"15340","Pkt","1218871","240","1"
"15341","Pkt","1218881","180","1"
"15342","Pc","1218891","220","1"
"1364","Box","8964002756346","180","1"
"15438","Pc","1218901","130","1"
"15439","Box","1218911","75","1"
"15440","Pkt","8850477013698","620","1"
"15441","1kg","1218931","300","1"
"15441","500g","1218932","150","0.5"
"2586","Pc","25861","110","1"
"14724","TIN","6260725101480","1450","1"
"14725","Pkt","1218951","100","1"
"2122","BOTTLE","8961101233242","810","1"
"2130","BOTTLE","8961101233228","810","1"
"14730","Pkt","0745760337668","590","1"
"14731","SACHET","8850477015548","200","1"
"14732","Pkt","323900010965","90","1"
"14733","TIN","8976548908660","240","1"
"14734","JAR","717273508644","2180","1"
"14735","JAR","717273508620","2180","1"
"14736","Pc","6916790267308","520","1"
